master_id,master_fileID,slave_id,slave_fileID,delta_days,track
S1A_IW_SLC__1SDV_20241019T215734_20241019T215802_056177_06E046_40E9,S1A_IW_SLC__1SDV_20241019T215734_20241019T215802_056177_06E046_40E9-SLC,S1A_IW_SLC__1SDV_20241031T215746_20241031T215813_056352_06E739_E14E,S1A_IW_SLC__1SDV_20241031T215746_20241031T215813_056352_06E739_E14E-SLC,12,105
S1A_IW_SLC__1SDV_20241019T215800_20241019T215827_056177_06E046_AF25,S1A_IW_SLC__1SDV_20241019T215800_20241019T215827_056177_06E046_AF25-SLC,S1A_IW_SLC__1SDV_20241031T215811_20241031T215838_056352_06E739_B236,S1A_IW_SLC__1SDV_20241031T215811_20241031T215838_056352_06E739_B236-SLC,12,105
S1A_IW_SLC__1SDV_20241019T215825_20241019T215852_056177_06E046_23ED,S1A_IW_SLC__1SDV_20241019T215825_20241019T215852_056177_06E046_23ED-SLC,S1A_IW_SLC__1SDV_20241031T215836_20241031T215903_056352_06E739_DE0A,S1A_IW_SLC__1SDV_20241031T215836_20241031T215903_056352_06E739_DE0A-SLC,12,105
S1A_IW_SLC__1SDV_20241019T215849_20241019T215916_056177_06E046_514B,S1A_IW_SLC__1SDV_20241019T215849_20241019T215916_056177_06E046_514B-SLC,S1A_IW_SLC__1SDV_20241031T215900_20241031T215928_056352_06E739_1642,S1A_IW_SLC__1SDV_20241031T215900_20241031T215928_056352_06E739_1642-SLC,12,105
S1A_IW_SLC__1SDV_20241019T215914_20241019T215941_056177_06E046_21AC,S1A_IW_SLC__1SDV_20241019T215914_20241019T215941_056177_06E046_21AC-SLC,S1A_IW_SLC__1SDV_20241031T215926_20241031T215953_056352_06E739_81A0,S1A_IW_SLC__1SDV_20241031T215926_20241031T215953_056352_06E739_81A0-SLC,12,105
S1A_IW_SLC__1SDV_20241019T215939_20241019T220007_056177_06E046_1E96,S1A_IW_SLC__1SDV_20241019T215939_20241019T220007_056177_06E046_1E96-SLC,S1A_IW_SLC__1SDV_20241031T215951_20241031T220018_056352_06E739_C5A5,S1A_IW_SLC__1SDV_20241031T215951_20241031T220018_056352_06E739_C5A5-SLC,12,105
S1A_IW_SLC__1SDV_20241019T220005_20241019T220032_056177_06E046_CEDD,S1A_IW_SLC__1SDV_20241019T220005_20241019T220032_056177_06E046_CEDD-SLC,S1A_IW_SLC__1SDV_20241031T220016_20241031T220043_056352_06E739_E0EF,S1A_IW_SLC__1SDV_20241031T220016_20241031T220043_056352_06E739_E0EF-SLC,12,105
S1A_IW_SLC__1SDV_20241019T220030_20241019T220057_056177_06E046_9CE9,S1A_IW_SLC__1SDV_20241019T220030_20241019T220057_056177_06E046_9CE9-SLC,S1A_IW_SLC__1SDV_20241031T220041_20241031T220108_056352_06E739_6C35,S1A_IW_SLC__1SDV_20241031T220041_20241031T220108_056352_06E739_6C35-SLC,12,105
S1A_IW_SLC__1SDV_20241019T220054_20241019T220121_056177_06E046_8FE4,S1A_IW_SLC__1SDV_20241019T220054_20241019T220121_056177_06E046_8FE4-SLC,S1A_IW_SLC__1SDV_20241112T215733_20241112T215801_056527_06EE30_4A96,S1A_IW_SLC__1SDV_20241112T215733_20241112T215801_056527_06EE30_4A96-SLC,23,105
S1A_IW_SLC__1SDV_20241031T215721_20241031T215748_056352_06E739_B98F,S1A_IW_SLC__1SDV_20241031T215721_20241031T215748_056352_06E739_B98F-SLC,S1A_IW_SLC__1SDV_20241112T215733_20241112T215801_056527_06EE30_4A96,S1A_IW_SLC__1SDV_20241112T215733_20241112T215801_056527_06EE30_4A96-SLC,12,105
S1A_IW_SLC__1SDV_20241031T215746_20241031T215813_056352_06E739_E14E,S1A_IW_SLC__1SDV_20241031T215746_20241031T215813_056352_06E739_E14E-SLC,S1A_IW_SLC__1SDV_20241112T215759_20241112T215826_056527_06EE30_66BD,S1A_IW_SLC__1SDV_20241112T215759_20241112T215826_056527_06EE30_66BD-SLC,12,105
S1A_IW_SLC__1SDV_20241031T215811_20241031T215838_056352_06E739_B236,S1A_IW_SLC__1SDV_20241031T215811_20241031T215838_056352_06E739_B236-SLC,S1A_IW_SLC__1SDV_20241112T215824_20241112T215851_056527_06EE30_ACDB,S1A_IW_SLC__1SDV_20241112T215824_20241112T215851_056527_06EE30_ACDB-SLC,12,105
S1A_IW_SLC__1SDV_20241031T215836_20241031T215903_056352_06E739_DE0A,S1A_IW_SLC__1SDV_20241031T215836_20241031T215903_056352_06E739_DE0A-SLC,S1A_IW_SLC__1SDV_20241112T215849_20241112T215916_056527_06EE30_BE7C,S1A_IW_SLC__1SDV_20241112T215849_20241112T215916_056527_06EE30_BE7C-SLC,12,105
S1A_IW_SLC__1SDV_20241031T215900_20241031T215928_056352_06E739_1642,S1A_IW_SLC__1SDV_20241031T215900_20241031T215928_056352_06E739_1642-SLC,S1A_IW_SLC__1SDV_20241112T215913_20241112T215940_056527_06EE30_CD24,S1A_IW_SLC__1SDV_20241112T215913_20241112T215940_056527_06EE30_CD24-SLC,12,105
S1A_IW_SLC__1SDV_20241031T215926_20241031T215953_056352_06E739_81A0,S1A_IW_SLC__1SDV_20241031T215926_20241031T215953_056352_06E739_81A0-SLC,S1A_IW_SLC__1SDV_20241112T215938_20241112T220006_056527_06EE30_602D,S1A_IW_SLC__1SDV_20241112T215938_20241112T220006_056527_06EE30_602D-SLC,12,105
S1A_IW_SLC__1SDV_20241031T215951_20241031T220018_056352_06E739_C5A5,S1A_IW_SLC__1SDV_20241031T215951_20241031T220018_056352_06E739_C5A5-SLC,S1A_IW_SLC__1SDV_20241112T220004_20241112T220031_056527_06EE30_F531,S1A_IW_SLC__1SDV_20241112T220004_20241112T220031_056527_06EE30_F531-SLC,12,105
S1A_IW_SLC__1SDV_20241031T220016_20241031T220043_056352_06E739_E0EF,S1A_IW_SLC__1SDV_20241031T220016_20241031T220043_056352_06E739_E0EF-SLC,S1A_IW_SLC__1SDV_20241112T220029_20241112T220056_056527_06EE30_A634,S1A_IW_SLC__1SDV_20241112T220029_20241112T220056_056527_06EE30_A634-SLC,12,105
S1A_IW_SLC__1SDV_20241031T220041_20241031T220108_056352_06E739_6C35,S1A_IW_SLC__1SDV_20241031T220041_20241031T220108_056352_06E739_6C35-SLC,S1A_IW_SLC__1SDV_20241112T220054_20241112T220121_056527_06EE30_5BB1,S1A_IW_SLC__1SDV_20241112T220054_20241112T220121_056527_06EE30_5BB1-SLC,12,105
S1A_IW_SLC__1SDV_20241112T215733_20241112T215801_056527_06EE30_4A96,S1A_IW_SLC__1SDV_20241112T215733_20241112T215801_056527_06EE30_4A96-SLC,S1A_IW_SLC__1SDV_20241124T215733_20241124T215801_056702_06F52E_7B1F,S1A_IW_SLC__1SDV_20241124T215733_20241124T215801_056702_06F52E_7B1F-SLC,12,105
S1A_IW_SLC__1SDV_20241112T215759_20241112T215826_056527_06EE30_66BD,S1A_IW_SLC__1SDV_20241112T215759_20241112T215826_056527_06EE30_66BD-SLC,S1A_IW_SLC__1SDV_20241124T215823_20241124T215850_056702_06F52E_74CF,S1A_IW_SLC__1SDV_20241124T215823_20241124T215850_056702_06F52E_74CF-SLC,12,105
S1A_IW_SLC__1SDV_20241112T215824_20241112T215851_056527_06EE30_ACDB,S1A_IW_SLC__1SDV_20241112T215824_20241112T215851_056527_06EE30_ACDB-SLC,S1A_IW_SLC__1SDV_20241124T215848_20241124T215915_056702_06F52E_B487,S1A_IW_SLC__1SDV_20241124T215848_20241124T215915_056702_06F52E_B487-SLC,12,105
S1A_IW_SLC__1SDV_20241112T215849_20241112T215916_056527_06EE30_BE7C,S1A_IW_SLC__1SDV_20241112T215849_20241112T215916_056527_06EE30_BE7C-SLC,S1A_IW_SLC__1SDV_20241124T215913_20241124T215940_056702_06F52E_D7AB,S1A_IW_SLC__1SDV_20241124T215913_20241124T215940_056702_06F52E_D7AB-SLC,12,105
S1A_IW_SLC__1SDV_20241112T215913_20241112T215940_056527_06EE30_CD24,S1A_IW_SLC__1SDV_20241112T215913_20241112T215940_056527_06EE30_CD24-SLC,S1A_IW_SLC__1SDV_20241124T215913_20241124T215940_056702_06F52E_D7AB,S1A_IW_SLC__1SDV_20241124T215913_20241124T215940_056702_06F52E_D7AB-SLC,12,105
S1A_IW_SLC__1SDV_20241112T215938_20241112T220006_056527_06EE30_602D,S1A_IW_SLC__1SDV_20241112T215938_20241112T220006_056527_06EE30_602D-SLC,S1A_IW_SLC__1SDV_20241124T215938_20241124T220006_056702_06F52E_CDC9,S1A_IW_SLC__1SDV_20241124T215938_20241124T220006_056702_06F52E_CDC9-SLC,12,105
S1A_IW_SLC__1SDV_20241112T220004_20241112T220031_056527_06EE30_F531,S1A_IW_SLC__1SDV_20241112T220004_20241112T220031_056527_06EE30_F531-SLC,S1A_IW_SLC__1SDV_20241124T220028_20241124T220055_056702_06F52E_B8B3,S1A_IW_SLC__1SDV_20241124T220028_20241124T220055_056702_06F52E_B8B3-SLC,12,105
S1A_IW_SLC__1SDV_20241112T220029_20241112T220056_056527_06EE30_A634,S1A_IW_SLC__1SDV_20241112T220029_20241112T220056_056527_06EE30_A634-SLC,S1A_IW_SLC__1SDV_20241124T220053_20241124T220120_056702_06F52E_31F7,S1A_IW_SLC__1SDV_20241124T220053_20241124T220120_056702_06F52E_31F7-SLC,12,105
S1A_IW_SLC__1SDV_20241112T220054_20241112T220121_056527_06EE30_5BB1,S1A_IW_SLC__1SDV_20241112T220054_20241112T220121_056527_06EE30_5BB1-SLC,S1A_IW_SLC__1SDV_20241206T215732_20241206T215759_056877_06FC16_B6A8,S1A_IW_SLC__1SDV_20241206T215732_20241206T215759_056877_06FC16_B6A8-SLC,23,105
S1A_IW_SLC__1SDV_20241124T215733_20241124T215801_056702_06F52E_7B1F,S1A_IW_SLC__1SDV_20241124T215733_20241124T215801_056702_06F52E_7B1F-SLC,S1A_IW_SLC__1SDV_20241206T215757_20241206T215824_056877_06FC16_0501,S1A_IW_SLC__1SDV_20241206T215757_20241206T215824_056877_06FC16_0501-SLC,12,105
S1A_IW_SLC__1SDV_20241124T215758_20241124T215825_056702_06F52E_9C2B,S1A_IW_SLC__1SDV_20241124T215758_20241124T215825_056702_06F52E_9C2B-SLC,S1A_IW_SLC__1SDV_20241206T215822_20241206T215849_056877_06FC16_0FC1,S1A_IW_SLC__1SDV_20241206T215822_20241206T215849_056877_06FC16_0FC1-SLC,12,105
S1A_IW_SLC__1SDV_20241124T215823_20241124T215850_056702_06F52E_74CF,S1A_IW_SLC__1SDV_20241124T215823_20241124T215850_056702_06F52E_74CF-SLC,S1A_IW_SLC__1SDV_20241206T215847_20241206T215914_056877_06FC16_1087,S1A_IW_SLC__1SDV_20241206T215847_20241206T215914_056877_06FC16_1087-SLC,12,105
S1A_IW_SLC__1SDV_20241124T215848_20241124T215915_056702_06F52E_B487,S1A_IW_SLC__1SDV_20241124T215848_20241124T215915_056702_06F52E_B487-SLC,S1A_IW_SLC__1SDV_20241206T215912_20241206T215939_056877_06FC16_E17B,S1A_IW_SLC__1SDV_20241206T215912_20241206T215939_056877_06FC16_E17B-SLC,12,105
S1A_IW_SLC__1SDV_20241124T215913_20241124T215940_056702_06F52E_D7AB,S1A_IW_SLC__1SDV_20241124T215913_20241124T215940_056702_06F52E_D7AB-SLC,S1A_IW_SLC__1SDV_20241206T215937_20241206T220004_056877_06FC16_88BE,S1A_IW_SLC__1SDV_20241206T215937_20241206T220004_056877_06FC16_88BE-SLC,12,105
S1A_IW_SLC__1SDV_20241124T215938_20241124T220006_056702_06F52E_CDC9,S1A_IW_SLC__1SDV_20241124T215938_20241124T220006_056702_06F52E_CDC9-SLC,S1A_IW_SLC__1SDV_20241206T220002_20241206T220029_056877_06FC16_C689,S1A_IW_SLC__1SDV_20241206T220002_20241206T220029_056877_06FC16_C689-SLC,12,105
S1A_IW_SLC__1SDV_20241124T220003_20241124T220030_056702_06F52E_2436,S1A_IW_SLC__1SDV_20241124T220003_20241124T220030_056702_06F52E_2436-SLC,S1A_IW_SLC__1SDV_20241206T220027_20241206T220054_056877_06FC16_6806,S1A_IW_SLC__1SDV_20241206T220027_20241206T220054_056877_06FC16_6806-SLC,12,105
S1A_IW_SLC__1SDV_20241124T220028_20241124T220055_056702_06F52E_B8B3,S1A_IW_SLC__1SDV_20241124T220028_20241124T220055_056702_06F52E_B8B3-SLC,S1A_IW_SLC__1SDV_20241206T220052_20241206T220119_056877_06FC16_6E99,S1A_IW_SLC__1SDV_20241206T220052_20241206T220119_056877_06FC16_6E99-SLC,12,105
S1A_IW_SLC__1SDV_20241124T220053_20241124T220120_056702_06F52E_31F7,S1A_IW_SLC__1SDV_20241124T220053_20241124T220120_056702_06F52E_31F7-SLC,S1A_IW_SLC__1SDV_20241218T215730_20241218T215758_057052_07030C_A36E,S1A_IW_SLC__1SDV_20241218T215730_20241218T215758_057052_07030C_A36E-SLC,23,105
S1A_IW_SLC__1SDV_20241206T215732_20241206T215759_056877_06FC16_B6A8,S1A_IW_SLC__1SDV_20241206T215732_20241206T215759_056877_06FC16_B6A8-SLC,S1A_IW_SLC__1SDV_20241218T215756_20241218T215823_057052_07030C_3B72,S1A_IW_SLC__1SDV_20241218T215756_20241218T215823_057052_07030C_3B72-SLC,12,105
S1A_IW_SLC__1SDV_20241206T215757_20241206T215824_056877_06FC16_0501,S1A_IW_SLC__1SDV_20241206T215757_20241206T215824_056877_06FC16_0501-SLC,S1A_IW_SLC__1SDV_20241218T215821_20241218T215848_057052_07030C_410B,S1A_IW_SLC__1SDV_20241218T215821_20241218T215848_057052_07030C_410B-SLC,12,105
S1A_IW_SLC__1SDV_20241206T215822_20241206T215849_056877_06FC16_0FC1,S1A_IW_SLC__1SDV_20241206T215822_20241206T215849_056877_06FC16_0FC1-SLC,S1A_IW_SLC__1SDV_20241218T215846_20241218T215913_057052_07030C_B5A5,S1A_IW_SLC__1SDV_20241218T215846_20241218T215913_057052_07030C_B5A5-SLC,12,105
S1A_IW_SLC__1SDV_20241206T215847_20241206T215914_056877_06FC16_1087,S1A_IW_SLC__1SDV_20241206T215847_20241206T215914_056877_06FC16_1087-SLC,S1A_IW_SLC__1SDV_20241218T215911_20241218T215938_057052_07030C_8E8D,S1A_IW_SLC__1SDV_20241218T215911_20241218T215938_057052_07030C_8E8D-SLC,12,105
S1A_IW_SLC__1SDV_20241206T215912_20241206T215939_056877_06FC16_E17B,S1A_IW_SLC__1SDV_20241206T215912_20241206T215939_056877_06FC16_E17B-SLC,S1A_IW_SLC__1SDV_20241218T215935_20241218T220003_057052_07030C_567A,S1A_IW_SLC__1SDV_20241218T215935_20241218T220003_057052_07030C_567A-SLC,12,105
S1A_IW_SLC__1SDV_20241206T215937_20241206T220004_056877_06FC16_88BE,S1A_IW_SLC__1SDV_20241206T215937_20241206T220004_056877_06FC16_88BE-SLC,S1A_IW_SLC__1SDV_20241218T220001_20241218T220028_057052_07030C_FAAE,S1A_IW_SLC__1SDV_20241218T220001_20241218T220028_057052_07030C_FAAE-SLC,12,105
S1A_IW_SLC__1SDV_20241206T220002_20241206T220029_056877_06FC16_C689,S1A_IW_SLC__1SDV_20241206T220002_20241206T220029_056877_06FC16_C689-SLC,S1A_IW_SLC__1SDV_20241218T220026_20241218T220053_057052_07030C_802A,S1A_IW_SLC__1SDV_20241218T220026_20241218T220053_057052_07030C_802A-SLC,12,105
S1A_IW_SLC__1SDV_20241206T220027_20241206T220054_056877_06FC16_6806,S1A_IW_SLC__1SDV_20241206T220027_20241206T220054_056877_06FC16_6806-SLC,S1A_IW_SLC__1SDV_20241218T220051_20241218T220118_057052_07030C_2FF3,S1A_IW_SLC__1SDV_20241218T220051_20241218T220118_057052_07030C_2FF3-SLC,12,105
S1A_IW_SLC__1SDV_20241206T220052_20241206T220119_056877_06FC16_6E99,S1A_IW_SLC__1SDV_20241206T220052_20241206T220119_056877_06FC16_6E99-SLC,S1A_IW_SLC__1SDV_20241230T215730_20241230T215758_057227_0709F6_0A56,S1A_IW_SLC__1SDV_20241230T215730_20241230T215758_057227_0709F6_0A56-SLC,23,105
S1A_IW_SLC__1SDV_20241218T215730_20241218T215758_057052_07030C_A36E,S1A_IW_SLC__1SDV_20241218T215730_20241218T215758_057052_07030C_A36E-SLC,S1A_IW_SLC__1SDV_20241230T215730_20241230T215758_057227_0709F6_0A56,S1A_IW_SLC__1SDV_20241230T215730_20241230T215758_057227_0709F6_0A56-SLC,12,105
S1A_IW_SLC__1SDV_20241218T215756_20241218T215823_057052_07030C_3B72,S1A_IW_SLC__1SDV_20241218T215756_20241218T215823_057052_07030C_3B72-SLC,S1A_IW_SLC__1SDV_20241230T215820_20241230T215847_057227_0709F6_9485,S1A_IW_SLC__1SDV_20241230T215820_20241230T215847_057227_0709F6_9485-SLC,12,105
S1A_IW_SLC__1SDV_20241218T215821_20241218T215848_057052_07030C_410B,S1A_IW_SLC__1SDV_20241218T215821_20241218T215848_057052_07030C_410B-SLC,S1A_IW_SLC__1SDV_20241230T215845_20241230T215912_057227_0709F6_7E4A,S1A_IW_SLC__1SDV_20241230T215845_20241230T215912_057227_0709F6_7E4A-SLC,12,105
S1A_IW_SLC__1SDV_20241218T215846_20241218T215913_057052_07030C_B5A5,S1A_IW_SLC__1SDV_20241218T215846_20241218T215913_057052_07030C_B5A5-SLC,S1A_IW_SLC__1SDV_20241230T215910_20241230T215937_057227_0709F6_1528,S1A_IW_SLC__1SDV_20241230T215910_20241230T215937_057227_0709F6_1528-SLC,12,105
S1A_IW_SLC__1SDV_20241218T215911_20241218T215938_057052_07030C_8E8D,S1A_IW_SLC__1SDV_20241218T215911_20241218T215938_057052_07030C_8E8D-SLC,S1A_IW_SLC__1SDV_20241230T215935_20241230T220003_057227_0709F6_8AE4,S1A_IW_SLC__1SDV_20241230T215935_20241230T220003_057227_0709F6_8AE4-SLC,12,105
S1A_IW_SLC__1SDV_20241218T215935_20241218T220003_057052_07030C_567A,S1A_IW_SLC__1SDV_20241218T215935_20241218T220003_057052_07030C_567A-SLC,S1A_IW_SLC__1SDV_20241230T215935_20241230T220003_057227_0709F6_8AE4,S1A_IW_SLC__1SDV_20241230T215935_20241230T220003_057227_0709F6_8AE4-SLC,12,105
S1A_IW_SLC__1SDV_20241218T220001_20241218T220028_057052_07030C_FAAE,S1A_IW_SLC__1SDV_20241218T220001_20241218T220028_057052_07030C_FAAE-SLC,S1A_IW_SLC__1SDV_20241230T220025_20241230T220052_057227_0709F6_4994,S1A_IW_SLC__1SDV_20241230T220025_20241230T220052_057227_0709F6_4994-SLC,12,105
S1A_IW_SLC__1SDV_20241218T220026_20241218T220053_057052_07030C_802A,S1A_IW_SLC__1SDV_20241218T220026_20241218T220053_057052_07030C_802A-SLC,S1A_IW_SLC__1SDV_20241230T220050_20241230T220117_057227_0709F6_E920,S1A_IW_SLC__1SDV_20241230T220050_20241230T220117_057227_0709F6_E920-SLC,12,105
S1A_IW_SLC__1SDV_20241218T220051_20241218T220118_057052_07030C_2FF3,S1A_IW_SLC__1SDV_20241218T220051_20241218T220118_057052_07030C_2FF3-SLC,S1A_IW_SLC__1SDV_20250111T215729_20250111T215756_057402_0710E0_44AB,S1A_IW_SLC__1SDV_20250111T215729_20250111T215756_057402_0710E0_44AB-SLC,23,105
S1A_IW_SLC__1SDV_20241230T215730_20241230T215758_057227_0709F6_0A56,S1A_IW_SLC__1SDV_20241230T215730_20241230T215758_057227_0709F6_0A56-SLC,S1A_IW_SLC__1SDV_20250111T215754_20250111T215821_057402_0710E0_199D,S1A_IW_SLC__1SDV_20250111T215754_20250111T215821_057402_0710E0_199D-SLC,12,105
S1A_IW_SLC__1SDV_20241230T215755_20241230T215822_057227_0709F6_22CD,S1A_IW_SLC__1SDV_20241230T215755_20241230T215822_057227_0709F6_22CD-SLC,S1A_IW_SLC__1SDV_20250111T215819_20250111T215846_057402_0710E0_CCD5,S1A_IW_SLC__1SDV_20250111T215819_20250111T215846_057402_0710E0_CCD5-SLC,12,105
S1A_IW_SLC__1SDV_20241230T215820_20241230T215847_057227_0709F6_9485,S1A_IW_SLC__1SDV_20241230T215820_20241230T215847_057227_0709F6_9485-SLC,S1A_IW_SLC__1SDV_20250111T215844_20250111T215911_057402_0710E0_B34F,S1A_IW_SLC__1SDV_20250111T215844_20250111T215911_057402_0710E0_B34F-SLC,12,105
S1A_IW_SLC__1SDV_20241230T215845_20241230T215912_057227_0709F6_7E4A,S1A_IW_SLC__1SDV_20241230T215845_20241230T215912_057227_0709F6_7E4A-SLC,S1A_IW_SLC__1SDV_20250111T215909_20250111T215936_057402_0710E0_E555,S1A_IW_SLC__1SDV_20250111T215909_20250111T215936_057402_0710E0_E555-SLC,12,105
S1A_IW_SLC__1SDV_20241230T215910_20241230T215937_057227_0709F6_1528,S1A_IW_SLC__1SDV_20241230T215910_20241230T215937_057227_0709F6_1528-SLC,S1A_IW_SLC__1SDV_20250111T215934_20250111T220001_057402_0710E0_445E,S1A_IW_SLC__1SDV_20250111T215934_20250111T220001_057402_0710E0_445E-SLC,12,105
S1A_IW_SLC__1SDV_20241230T215935_20241230T220003_057227_0709F6_8AE4,S1A_IW_SLC__1SDV_20241230T215935_20241230T220003_057227_0709F6_8AE4-SLC,S1A_IW_SLC__1SDV_20250111T215959_20250111T220026_057402_0710E0_9D48,S1A_IW_SLC__1SDV_20250111T215959_20250111T220026_057402_0710E0_9D48-SLC,12,105
S1A_IW_SLC__1SDV_20241230T220000_20241230T220027_057227_0709F6_122F,S1A_IW_SLC__1SDV_20241230T220000_20241230T220027_057227_0709F6_122F-SLC,S1A_IW_SLC__1SDV_20250111T220024_20250111T220051_057402_0710E0_90A4,S1A_IW_SLC__1SDV_20250111T220024_20250111T220051_057402_0710E0_90A4-SLC,12,105
S1A_IW_SLC__1SDV_20241230T220025_20241230T220052_057227_0709F6_4994,S1A_IW_SLC__1SDV_20241230T220025_20241230T220052_057227_0709F6_4994-SLC,S1A_IW_SLC__1SDV_20250111T220049_20250111T220116_057402_0710E0_BC30,S1A_IW_SLC__1SDV_20250111T220049_20250111T220116_057402_0710E0_BC30-SLC,12,105
S1A_IW_SLC__1SDV_20241230T220050_20241230T220117_057227_0709F6_E920,S1A_IW_SLC__1SDV_20241230T220050_20241230T220117_057227_0709F6_E920-SLC,S1A_IW_SLC__1SDV_20250123T215728_20250123T215756_057577_0717D2_B644,S1A_IW_SLC__1SDV_20250123T215728_20250123T215756_057577_0717D2_B644-SLC,23,105
S1A_IW_SLC__1SDV_20250111T215729_20250111T215756_057402_0710E0_44AB,S1A_IW_SLC__1SDV_20250111T215729_20250111T215756_057402_0710E0_44AB-SLC,S1A_IW_SLC__1SDV_20250123T215753_20250123T215820_057577_0717D2_2E5B,S1A_IW_SLC__1SDV_20250123T215753_20250123T215820_057577_0717D2_2E5B-SLC,12,105
S1A_IW_SLC__1SDV_20250111T215754_20250111T215821_057402_0710E0_199D,S1A_IW_SLC__1SDV_20250111T215754_20250111T215821_057402_0710E0_199D-SLC,S1A_IW_SLC__1SDV_20250123T215818_20250123T215845_057577_0717D2_62B6,S1A_IW_SLC__1SDV_20250123T215818_20250123T215845_057577_0717D2_62B6-SLC,12,105
S1A_IW_SLC__1SDV_20250111T215819_20250111T215846_057402_0710E0_CCD5,S1A_IW_SLC__1SDV_20250111T215819_20250111T215846_057402_0710E0_CCD5-SLC,S1A_IW_SLC__1SDV_20250123T215843_20250123T215910_057577_0717D2_7343,S1A_IW_SLC__1SDV_20250123T215843_20250123T215910_057577_0717D2_7343-SLC,12,105
S1A_IW_SLC__1SDV_20250111T215844_20250111T215911_057402_0710E0_B34F,S1A_IW_SLC__1SDV_20250111T215844_20250111T215911_057402_0710E0_B34F-SLC,S1A_IW_SLC__1SDV_20250123T215908_20250123T215935_057577_0717D2_2C33,S1A_IW_SLC__1SDV_20250123T215908_20250123T215935_057577_0717D2_2C33-SLC,12,105
S1A_IW_SLC__1SDV_20250111T215909_20250111T215936_057402_0710E0_E555,S1A_IW_SLC__1SDV_20250111T215909_20250111T215936_057402_0710E0_E555-SLC,S1A_IW_SLC__1SDV_20250123T215933_20250123T220001_057577_0717D2_A37A,S1A_IW_SLC__1SDV_20250123T215933_20250123T220001_057577_0717D2_A37A-SLC,12,105
S1A_IW_SLC__1SDV_20250111T215934_20250111T220001_057402_0710E0_445E,S1A_IW_SLC__1SDV_20250111T215934_20250111T220001_057402_0710E0_445E-SLC,S1A_IW_SLC__1SDV_20250123T215958_20250123T220025_057577_0717D2_76AA,S1A_IW_SLC__1SDV_20250123T215958_20250123T220025_057577_0717D2_76AA-SLC,12,105
S1A_IW_SLC__1SDV_20250111T215959_20250111T220026_057402_0710E0_9D48,S1A_IW_SLC__1SDV_20250111T215959_20250111T220026_057402_0710E0_9D48-SLC,S1A_IW_SLC__1SDV_20250123T220023_20250123T220050_057577_0717D2_67F7,S1A_IW_SLC__1SDV_20250123T220023_20250123T220050_057577_0717D2_67F7-SLC,12,105
S1A_IW_SLC__1SDV_20250111T220024_20250111T220051_057402_0710E0_90A4,S1A_IW_SLC__1SDV_20250111T220024_20250111T220051_057402_0710E0_90A4-SLC,S1A_IW_SLC__1SDV_20250123T220048_20250123T220115_057577_0717D2_A41D,S1A_IW_SLC__1SDV_20250123T220048_20250123T220115_057577_0717D2_A41D-SLC,12,105
S1A_IW_SLC__1SDV_20250111T220049_20250111T220116_057402_0710E0_BC30,S1A_IW_SLC__1SDV_20250111T220049_20250111T220116_057402_0710E0_BC30-SLC,S1A_IW_SLC__1SDV_20250204T215727_20250204T215755_057752_071EBA_D383,S1A_IW_SLC__1SDV_20250204T215727_20250204T215755_057752_071EBA_D383-SLC,23,105
S1A_IW_SLC__1SDV_20250123T215728_20250123T215756_057577_0717D2_B644,S1A_IW_SLC__1SDV_20250123T215728_20250123T215756_057577_0717D2_B644-SLC,S1A_IW_SLC__1SDV_20250204T215753_20250204T215820_057752_071EBA_0D28,S1A_IW_SLC__1SDV_20250204T215753_20250204T215820_057752_071EBA_0D28-SLC,12,105
S1A_IW_SLC__1SDV_20250123T215753_20250123T215820_057577_0717D2_2E5B,S1A_IW_SLC__1SDV_20250123T215753_20250123T215820_057577_0717D2_2E5B-SLC,S1A_IW_SLC__1SDV_20250204T215753_20250204T215820_057752_071EBA_0D28,S1A_IW_SLC__1SDV_20250204T215753_20250204T215820_057752_071EBA_0D28-SLC,12,105
S1A_IW_SLC__1SDV_20250123T215818_20250123T215845_057577_0717D2_62B6,S1A_IW_SLC__1SDV_20250123T215818_20250123T215845_057577_0717D2_62B6-SLC,S1A_IW_SLC__1SDV_20250204T215818_20250204T215845_057752_071EBA_F490,S1A_IW_SLC__1SDV_20250204T215818_20250204T215845_057752_071EBA_F490-SLC,12,105
S1A_IW_SLC__1SDV_20250123T215843_20250123T215910_057577_0717D2_7343,S1A_IW_SLC__1SDV_20250123T215843_20250123T215910_057577_0717D2_7343-SLC,S1A_IW_SLC__1SDV_20250204T215907_20250204T215934_057752_071EBA_0075,S1A_IW_SLC__1SDV_20250204T215907_20250204T215934_057752_071EBA_0075-SLC,12,105
S1A_IW_SLC__1SDV_20250123T215908_20250123T215935_057577_0717D2_2C33,S1A_IW_SLC__1SDV_20250123T215908_20250123T215935_057577_0717D2_2C33-SLC,S1A_IW_SLC__1SDV_20250204T215932_20250204T220000_057752_071EBA_61F4,S1A_IW_SLC__1SDV_20250204T215932_20250204T220000_057752_071EBA_61F4-SLC,12,105
S1A_IW_SLC__1SDV_20250123T215933_20250123T220001_057577_0717D2_A37A,S1A_IW_SLC__1SDV_20250123T215933_20250123T220001_057577_0717D2_A37A-SLC,S1A_IW_SLC__1SDV_20250204T215958_20250204T220025_057752_071EBA_9EDE,S1A_IW_SLC__1SDV_20250204T215958_20250204T220025_057752_071EBA_9EDE-SLC,12,105
